-0.0081442911,0.0685682009
-0.0080671327,0.0457989413
-0.0081135239,0.1130409717
-0.0079822824,0.0676064934
-0.0079745906,0.0452376443
-0.0079284396,0.0226265076
-0.0078820483,-2.30273994317187E-011
-0.0078743565,0.0222779897
-0.0077971978,0.0217640956
-0.0077818141,0.1109509279
-0.0077664304,0.0661959598
-0.0077277308,0.0436054191
-0.0076969634,0.0433875724
-0.0076274963,0.0652046633
-0.007589037,0.1095674986
-0.0075118779,0.0866553424
-0.0074811104,0.0417642433
-0.0074347188,0.0637141588
-0.0073498676,0.0630139354
-0.0073037163,0.1295918952
-0.0072960244,0.0625551642
-0.0072496326,0.1514493861
-0.007218865,0.1065271414
-0.0071801651,0.1508277812
-0.0071570893,0.1729381759
-0.0070876217,0.1276411975
-0.0070260863,0.194028323
-0.0070260863,0.2163495031
-0.0069412347,0.2155094842
-0.0069335427,0.170782511
-0.0068794588,0.2148786799
-0.0068640749,0.2147190457
-0.0067792231,0.2138201342
-0.0067330713,0.2579673115
-0.0067097551,0.3023593724
-0.006632595,0.3014908048
-0.0065864432,0.3232797207
-0.0065710593,0.345421344
-0.0064785151,0.3443184988
-0.0064862071,0.3444116542
-0.0064321228,0.4107213886
-0.0064013549,0.3656971082
-0.0064167389,0.4551802939
-0.0063628949,0.4098558969
-0.0063241945,0.3870411712
-0.0062547261,0.4531081442
-0.0062085741,0.4301741301
-0.0062162661,0.4525981487
-0.0061314135,0.4514481636
-0.0061160295,0.4289148144
-0.006061945,0.4504810927
-0.0060081008,0.4943648999
-0.0060234848,0.4722638629
-0.005923248,0.4708089201
-0.0058845475,0.470234131
-0.0058383952,0.4918603006
-0.0057381582,0.4903148998
-0.0057381582,0.5126360798
-0.0056533052,0.5112892288
-0.005630229,0.5109167961
-0.0055915283,0.5326144153
-0.0055684521,0.5099067823
-0.0055220593,0.553785157
-0.0054451385,0.5301621382
-0.005429514,0.5745364604
-0.0054064377,0.5071678634
-0.0053292765,0.5727879095
-0.0053369686,0.550602689
-0.0052754318,0.5271855469
-0.0052677397,0.5940177177
-0.0052136547,0.5483874222
-0.0051828863,0.570143998
-0.0052059626,0.5705678958
-0.0051441854,0.5694270976
-0.0051364933,0.5916118522
-0.0050749564,0.6127752915
-0.0050749564,0.5681259734
-0.0050362555,0.6343656009
-0.0049901028,0.6111477591
-0.0049977949,0.6336249219
-0.0049437097,0.565593354
-0.0049052491,0.5425136767
-0.0049206334,0.6097884618
-0.0048665481,0.60871347
-0.0048434717,0.5859291768
-0.0047663101,0.6513318345
-0.0047278494,0.6058899528
-0.0047201573,0.5610812381
-0.0046353033,0.581631513
-0.0046276112,0.5814685798
-0.004581218,0.5581515341
-0.0045504494,0.5351686239
-0.0044809796,0.5336573744
-0.0044579032,0.5331501084
-0.0044348267,0.5103190453
-0.004419202,0.48764419
-0.0043422804,0.4635986674
-0.0042805027,0.4845140831
-0.0042881949,0.4177196334
-0.0042805027,0.4175435849
-0.0042341093,0.4388038457
-0.0042110328,0.393619476
-0.004149255,0.3921744587
-0.0041107942,0.3689374367
-0.0040954098,0.3462507199
